"Commute.ID","FPM.Total","BC","OC","WSOC","PNC","pbPAH","B","S","As","Mo","Pb","Al","Ca","K","Ba","Ni","V","Ce","Fe","Zn","Cu","Mn","Cr","Na","Mg","U","P","Ti","Cd","Co","Sb","NOISE"
"SA19",8.08,2.54482,0.14,3.2437,26670,74.6373369471334,0.691711379,302.3303133,0.170337129,0.528949534,0.425598164,10.73990939,21.69819716,12.56909853,10.1456567,0.728588747,0.349400337,0.110377058,154.6007686,5.261244257,20.12248584,1.083895192,1.017488563,28.93670217,2.459906662,0.009360935,2.343282292,6.472732103,0.024824317,0.01825356,1.106904813,64.3735
"HE38",8.447,2.88016657,26.724,1.118,17462.32741,97.41818182,0.59665,133.92151,0.15734,0.47788,0.30367,58.78465,36.39296,9.49615,18.18132,2.79006,0.8019,0.09096,168.13823,19.48825,11.07335,1.14937,0.46543,5.24615,7.93454,0.00338,3.15065,8.57846,0.00663,0.03325,2.30446,72.99530878
"SH28",8.79,3.84275,6.62,6.4511,30962.9,103.292,3.581675654,87.4105384,0.165996063,1.213841561,0.241702877,16.05731617,27.77959158,41.39809606,20.45956323,0.85709473,0.520428834,0.228732315,173.885875,6.972939441,20.04274009,1.431808467,1.196949704,511.3107375,9.100199789,0.000758957,3.29911302,13.6203023,0.015658563,0.021908768,1.29327779,68.4052
"AS39",8.816,7.795505331,6.04,1.088,30437.58677,106.9461827,1.6029,49.42288,0.36331,0.05386,0.36749,11.58924,8.93599,2.51532,0.78294,0.0555,0.16431,0.00916,12.10615,1.62009,0.23076,0.12225,0.00854,5.00617,1.39448,0.00075,1.07012,0.8489,0.00656,0.00989,0.17012,67.99155494
"AS15",8.835,4.414994432,20.334,3.213,16305.70902,82.0464,0.6731,97.20798,0.25108,0.69395,0.24455,15.62048,14.75062,12.35836,9.59123,0.44204,0.15938,0.02693,114.24614,2.45681,11.34724,1.12187,0.56151,5.85541,3.33484,0.00112,2.66464,2.2526,0.01643,0.0136,1.18138,72.08400897
"AS33",8.914,8.171898831,8.012,0.353,38960.14165,124.2274619,1.22621,141.65379,0.60756,0.51295,0.84715,14.74743,6.65401,14.56777,16.69288,0.51064,0.14718,0.06543,185.56967,4.86213,24.70929,1.69479,0.18614,17.13334,2.18512,0.00143,3.39782,3.1658,0.01654,0.02903,1.63678,66.77551729
"AS22",9.323,1.835061796,14.839,1.632,5868.293395,74.43013366,0.66153,86.33348,0.14152,0.27264,0.28464,74.06797,15.32962,4.02792,3.50802,3.67636,0.23877,0.03388,21.20666,3.43304,11.07192,0.3324,0.60074,3.82026,2.68532,0.00108,1.88637,0.74713,0.01193,0.01143,0.29356,71.08037235
"SA18",9.51,6.46087,8.29,3.4435,16764.8,132.855777858017,0.248611295,57.32420733,0.383467525,2.966139808,0.253727189,14.63477495,35.17730963,14.33111483,18.76700097,0.899733754,0.118166013,0.073933344,192.2785381,2.186910016,39.32314633,1.464402708,1.256495944,6.372438515,3.037737086,0.003514726,5.983789959,5.387191335,0.010384654,0.029850503,1.642837416,67.8482
"SA41",9.56,4.49241,7.78,3.3779,11916.3198668972,94.3574008829926,2.09341438,165.8012467,0.284608992,11.19538619,0.214981265,25.99140237,25.61607485,14.38735608,39.66448697,0.762338089,0.322917188,0.193251538,268.3863238,1.852953493,148.0638929,2.012465299,1.064620186,11.98165176,5.817912578,0.002506974,3.893283437,11.9078818,0.015780702,0.022999779,4.066944854,70.7784
"HE23",9.712,4.888759688,11.73,2.035,14223.88668,95.70998415,2.00156,107.98291,0.41941,0.31833,0.24702,7.45241,6.04025,6.90794,4.945,0.06876,0.31764,0.06278,56.10404,1.79398,3.14177,0.5224,0.02967,20.43987,4.68265,0.00071,1.50939,3.11356,0.00047,0.04367,0.49688,70.31534677
"AS14",9.976,4.177074104,12.857,2.76,20806.40923,85.7928008360844,2.86133,108.76548,0.2727,0.25012,0.24627,23.53813,19.3485,11.27372,6.84556,0.66411,0.47803,0.03447,80.07901,8.66441,4.50771,0.7598,1.0473,5.66484,8.44292,0.00071,3.07772,2.71153,0.02618,0.00704,0.90041,71.92648614
"SH37",10,4.56155,6.96,10.0942,15200.8,90.9492,0.874937826,150.311937,0.220889582,16.31757468,0.261719288,113.5176661,56.67074568,26.43306397,24.49890773,0.928074278,0.598598334,0.16002565,328.7565235,7.449887309,182.9216639,3.036141023,1.296074044,60.976662,19.73198746,0.006378579,7.984733832,15.39618902,0.012650828,0.040019502,2.460321565,66.8662
"HE28",10,7.900639676,22.908,2.298,38147.81558,116.8543689,0.90128,87.98467,0.49273,0.80478,0.471,7.99233,26.62839,14.58288,18.2737,0.45073,0.19549,0.08359,194.54652,6.1464,83.80037,1.65604,0.76811,8.70701,3.46818,0.00163,8.0018,3.2795,0.0142,0.01549,1.91081,72.16514373
"AS32",10.247,4.021424134,6.89284348336762,0.733,12889.5222,96.07022107,1.36721,100.62153,0.2443,0.11656,0.20791,9.25044,9.6044,4.30982,2.5558,1.98734,0.6899,0.00246,36.94655,0.13791,3.43424,0.19762,0.84168,3.54194,5.03933,0.00085,0.76046,0.76111,0.02317,0.00189,0.16163,72.19566463
"HE14",10.365,3.645366416,12.802,3.668,29302.96014,82.26907074,1.22224,115.20523,0.15286,0.57249,0.78681,52.47551,33.28304,44.98811,17.50351,0.13042,0.3431,0.0815,203.6085,13.47544,27.20478,2.21421,0.38975,25.43221,9.44202,0.00283,3.89272,6.65676,0.01234,0.01698,1.7124,72.13746702
"SA52",10.6,3.36045,4.33,7.2505,15123.8,88.0009806972094,1.340557825,188.7004485,0.200689485,7.162270567,0.232713952,23.55169425,29.41957706,4.054661833,19.0782761,0.825219397,0.184778112,0.022686302,144.8041037,2.005793998,65.49149124,1.779975723,1.152435173,5.844684431,2.786157075,0.007119842,3.549929405,7.061606881,0.025577242,0.008737311,2.401216013,67.0376961062413
"SH59",10.62,3.19187,4.75,3.713,11224.7,94.4235,0.586533734,12.31781209,0.182652752,7.085438736,0.280611254,9.514764927,8.634971862,4.889194353,5.931937436,0.995066464,0.110160912,0.027355608,36.13968616,2.418627518,42.58628339,0.201116151,1.389629955,7.047640294,3.359605313,0.000881131,1.121095046,2.15278829,0.002330593,0.010535628,0.411661307,70.996
"AS30",11.072,8.681065732,16.624,1.605,23919.0051,125.4918478,3.86965,263.81675,0.37284,0.42161,0.37361,18.32004,24.0788,25.38002,16.71476,1.21846,0.94234,0.0502,172.10607,3.31714,14.28418,1.62691,0.39027,1.89692,6.42806,0.00407,1.49927,8.54834,0.02829,0.02136,2.87338,68.19875637
"AS16",12.096,4.325749207,11.1,0.574,23855.80892,90.82940361,0.71936,310.61553,0.23033,0.58344,0.61264,33.10405,31.36954,16.77853,18.24151,1.49839,0.16786,0.09295,210.95803,7.48854,19.8617,2.24623,1.40709,2.19546,6.49221,0.00305,4.43104,11.1749,0.02767,0.03049,3.1338,72.33164838
"HE05",12.196,3.287298196,30.026,2.36,21118.37713,87.38540333,1.42694,142.51533,0.5235,0.57285,0.95609,17.47828,38.66207,30.78181,8.82707,0.28495,0.78865,0.04408,96.68757,5.11056,12.68984,1.19945,0.1078,50.94043,14.19433,0.00172,6.37211,13.46104,0.03419,0.06244,1.34691,68.6849282706578
"AS05",12.403,9.090472837,16.427,3.645,28919.31475,163.482066,1.84251,266.03207,0.34501,0.50216,0.51803,25.10491,39.6991,23.31932,19.95788,0.32737,0.15556,0.15328,205.4152,7.90076,17.01609,1.74716,0.62008,20.00557,8.48089,0.00262,4.14004,7.08909,0.02278,0.01049,2.19031,72.06480391
"AS40",12.431,5.260339845,8.381,2.775,15024.21623,100.9323621,1.46679,125.62652,0.13692,0.45071,0.27626,101.19342,20.92263,12.22189,13.3301,0.51932,0.64376,0.02881,146.24719,1.90006,11.52619,1.22387,0.35677,2.95875,5.85487,0.00179,2.18029,4.71959,0.01919,0.01798,1.22646,71.18740756
"AS20",12.433,5.849023403,18.591,3.928,24119.34532,96.53896962,5.37005,222.36507,0.25582,0.47671,0.75497,27.67549,36.78543,28.92341,13.60213,1.56759,0.66152,0.06711,154.72917,5.96074,14.31944,1.54591,0.71525,2.67127,12.11162,0.00343,4.04187,7.22139,0.05353,0.02945,1.8247,70.67480492
"AS08",12.515,2.341373412,15.926,3.355,31982.3814,80.34765101,1.9629,167.30282,0.29714,0.53181,0.7909,10.42203,6.90139,9.90263,3.79425,2.06144,0.39013,0.01535,55.98966,4.55269,17.51764,1.01299,3.15149,8.06359,1.13456,0.00227,2.17868,0.73548,0.02279,0.03798,0.47088,66.33336917
"AS29",12.629,3.385158514,14.125,13.332,28547.06618,85.4496,1.74209,115.7256,0.1666,0.16177,0.04607,16.10588,43.19077,24.80355,0.60151,1.19177,0.94394,0.03673,6.71659,4.52698,6.14178,1.4996,3.15748,56.76339,4.67099,0.00158,3.46937,0.02912,0.00097,0.051,0.85195,70.9958360204163
"HE04",12.656,4.656130029,20.301,2.052,30510.67156,101.4931677,4.74439,399.86809,0.234,0.38345,1.61795,25.90183,36.19009,24.0297,14.51296,0.15354,0.51797,0.07485,119.09136,17.13879,27.57062,1.24495,0.4602,24.58898,8.45126,0.00299,2.80123,7.26061,0.13543,0.02418,1.65581,72.56112424
"SA30",12.8,7.09702,9.24243805437958,2.9782,30111.6,121.703,1.724468849,43.04608817,0.487939021,21.8805459,0.247388485,33.69166881,22.91810781,4.310341686,26.26460457,0.877256282,0.212320126,0.067964617,243.1441529,2.132275844,184.1210816,1.923484879,1.225105711,6.213239965,2.961847246,0.001965633,6.592349073,8.471787793,0.021299129,0.029899768,1.873338204,69.3377
"AS41",12.831,9.566943131,13.167,3.412,28016.2245798508,127.003672,0.85983,73.43143,0.61001,0.91351,0.74569,25.73669,25.45797,11.57666,19.6165,3.0606,0.38779,0.06992,193.44594,8.10728,25.78548,1.62541,0.46233,4.21499,7.42885,0.00236,6.48243,9.63867,0.04942,0.04815,2.14855,70.83389291
"HE17",13.114,4.624422473,16.853,1.374,29161.79944,119.7182482,2.53659,175.99185,0.08788,0.48673,2.68109,17.02758,17.80065,25.25562,8.75564,0.67902,0.89376,0.03122,187.70313,21.86011,50.87517,1.57217,1.69022,71.03527,13.40736,0.00089,2.72732,4.22275,0.02591,0.02977,1.02978,80.31067095
"AS17",13.146,3.384473215,20.074,2.669,31911.40397,89.14411765,1.58571,337.77073,0.20979,0.67171,0.82262,5.99185,26.24327,20.42568,17.45366,0.59141,0.19256,0.06248,242.23211,7.25588,23.9698,2.52701,1.03651,13.83663,6.92387,0.00267,4.43177,3.62722,0.01794,0.03139,2.07288,72.92384391
"SH29",13.37,4.47288,8.31,3.5839,17245.4098538533,110.707217580952,1.73526482,381.3786236,0.57454008,6.670297987,0.831205523,22.62956616,36.50268346,24.54175714,31.18822644,0.963250076,0.219076809,0.08387635,375.576914,5.589630606,77.37202978,3.128808894,1.345197741,6.822298104,3.252184845,0.002676484,5.745225343,10.34841974,0.031622584,0.031074975,3.449404876,66.5957
"SH36",13.41,7.34475,6.43,7.7114,24671.4,153.386,1.238280054,122.5221911,0.281500908,7.088873255,2.54622546,29.94371701,106.0919873,20.60688186,33.726389,0.892842687,0.201883302,0.233912585,332.1290111,9.598113597,72.38897586,2.511474894,1.246872432,32.65979137,11.12947006,0.003238309,11.29031131,12.85786846,0.007731622,0.035600704,3.600030329,70.1428410658617
"HE25",13.984,10.56797625,24.682,2.289,29516.05175,164.7416058,2.56711,90.0298,0.33423,0.49248,0.17708,7.73471,12.30116,7.87758,6.91131,0.28121,0.82765,0.01565,118.82711,6.87905,7.90521,0.88364,0.11138,5.49719,2.64964,0.00108,2.48112,3.49017,0.00844,0.01626,0.97113,74.44759538
"SA14",14.06,4.40158,7.08,3.2847,30465.2,98.2636,2.847308082,38.02224457,0.261860623,0.761207434,0.269444803,3.310144729,8.291357729,28.82821671,0.973430768,0.955469474,0.171666906,0.06599656,26.31899861,2.322382318,0.869154275,0.096125103,1.334331976,424.1072457,3.22591549,0.000846068,0.94260669,2.067121713,0.002237851,0.010116381,0.118002275,71.6204
"AS04",14.101,4.144150411,14.543,2.775,7717.51032599999,116.2204836,0.81471,102.75335,0.47121,0.17335,0.72267,18.34516,31.0582,73.92825,9.43028,4.81329,1.30523,0.01754,60.65454,1.59865,5.72664,0.49903,1.01307,6.44241,8.66536,0.00123,1.08811,3.56398,0.0053,0.0297,0.40094,68.75651617
"AS10",14.106,5.22873559908772,12.998,1.944,23581.35434,142.2723147,3.66136,287.72873,0.49283,0.02775,0.27135,31.08821,9.56287,12.8261,0.69605,4.31811,1.0507,0.01097,12.81508,5.1927,2.40788,0.18277,0.13915,5.00617,3.52603,0.00119,0.88646,0.34844,0.01378,0.02414,0.09515,70.9232630886147
"SH39",14.3,5.07715,6.46,3.2732,13297.7,102.323,1.83192732,258.3158667,0.218691232,13.14936754,2.077910358,39.38571993,70.04018823,12.55785624,17.46710996,0.913969805,0.345855562,0.060398691,197.430727,6.151731122,161.4046463,1.485459761,1.27637687,19.7492621,7.914297879,0.002061795,4.718665141,6.555030796,0.037643039,0.009676988,1.621930467,68.5569
"SA57",14.39,5.43629,7.62,4.048,17406.8,121.39,0.288609918,31.9228216,0.455121596,6.358547447,0.294548899,38.36017283,20.77579729,5.132035132,15.5134257,1.044490295,0.0973069,0.02871433,135.9414142,9.435631283,76.3958927,1.100365691,1.45865131,7.397688653,3.526473127,0.000924895,3.307824901,5.429659182,0.002446351,0.011058921,2.571023088,68.228
"AS37",14.404,5.352492992,11.908,3.667,36521.5728,99.88092345,1.80657,252.9788,0.58834,1.0443,0.85614,16.38671,33.72347,32.2001,25.86619,0.25941,0.43201,0.12329,326.91138,6.68745,27.14363,3.1076,2.62603,4.37071,8.86083,0.00449,6.44397,14.13061,0.05698,0.0506,3.07522,75.75297409
"SH32",14.43,4.40979,5,4.1003,12129.089943478,93.499351960599,2.654931144,124.6569889,0.256822789,3.816860106,0.306861617,13.03265915,34.38078261,14.73509597,14.50791106,1.088152024,0.525652502,0.029914645,102.0696969,2.644883055,40.86504635,0.942346228,1.519625776,21.74448799,7.420354037,0.000963558,2.424714954,12.41151745,0.00876948,0.011521205,2.402664909,66.5179
"HE35",14.485,6.240967837,23.49,3.4,12011.96084,127.9708738,2.47115,262.51892,0.48969,0.57224,4.67091,37.06561,72.72121,35.63834,17.86946,0.22938,0.52789,0.10687,198.73205,37.47604,89.18886,2.31085,1.1248,57.16516,11.45325,0.0047,6.14626,13.48916,0.01873,0.04535,3.16322,74.00467663
"SA49",14.67,4.48659,5.83,3.1239,6632.26,110.149913731098,3.271920358,135.9640324,0.14312904,13.1803125,0.255924302,7.295309026,16.48136913,4.4590644,5.214970927,0.907524865,0.808742206,0.024948981,57.02900515,2.205847239,35.67994697,0.308392777,1.267376384,16.23659274,3.06404192,0.000803613,2.394872504,1.963395384,0.008329745,0.00960875,0.799662458,72.5021
"HE33",14.886,7.374659944,18.732,3.49,7934.82167899999,137.3157076,2.90369,274.45985,1.12547,0.52238,0.52561,11.43429,37.03411,13.10959,16.1128,0.12457,0.42001,0.05235,194.45182,9.78231,35.56943,2.00069,0.59495,10.31266,4.98609,0.0021,4.9303,5.20786,0.01772,0.02307,1.60057,66.99079583
"SA02",15,5.91673,11.9,4.4339,21927.3,128.373,5.6508586,336.4099641,0.35847985,9.796608296,0.898475629,17.17199761,45.40474477,35.40276344,38.87804673,1.131271019,0.409812729,0.110041863,469.4684728,14.98030776,120.334447,3.626944162,1.579842303,21.95692977,9.220438979,0.004097414,8.696228699,12.53727704,0.025651784,0.05961082,4.279231084,74.0607
"SH34",15.1,4.42341,0.14,3.3918,19725.4,30.0345,2.521216443,104.5667854,0.563449599,4.040183295,0.275867567,3.389048756,8.488999093,4.806543332,14.30858055,0.792285828741694,0.242225463,0.026893166,129.3105305,2.37774102,24.83132778,0.905799681,1.36613849,6.928501103,3.302811742,0.000866235,4.846339237,4.572031122,0.004606502,0.010357525,1.718363529,66.6235
"SH06",15.3,5.75844,9.4,3.9736,15747.6,118.106,6.098719227,227.2654874,0.328611113,11.10314243,0.304013546,18.72934272,27.84361263,32.9923987,24.08702161,4.622401726,0.411498411,0.08664313,374.1949996,22.37562526,85.43442061,3.046939931,1.505521694,7.635396256,8.441085168,0.003326853,6.081067653,9.822946958,0.036458425,0.060917531,4.536985033,71.7132
"SA54",15.31,5.09971,6.45,3.3023,13729.3,98.8003,2.544582954,217.3445745,0.527528592,4.158472196,0.262173032,23.5529627,89.14094896,16.69085564,23.6737588,0.929683283,0.164370398,0.056682384,224.8847955,4.839541241,69.83843643,1.876263616,1.298321052,91.1441923,7.503264578,0.003311315,4.611069571,7.682186566,0.013379721,0.022467191,3.346646258,67.2929
"SA40",15.33,3.14364,5.91820981952445,15.4587,11846.663565457,100.787,1.33178799,253.3379516,0.165102008,51.79542488,0.276354906,68.11921957,50.76307691,22.45675245,19.06982849,0.979973168,0.268288422,0.084778869,188.0938443,2.381941465,466.505796,1.654344851,1.368551869,18.5210725,6.933963206,0.003956129,6.064427361,9.794203087,0.043995446,0.023567885,2.279892267,66.6235
"AS01",15.441,3.728081506,16.738,2.205,31074.28461,121.5326992,2.90937,169.8265,0.77126,0.27225,0.50466,1.00738,2.87936,7.34168,6.24996,0.21305,0.11426,0.03177,61.5918,2.61802,6.78223,0.64115,0.03583,0.91388,1.45132,0.00137,1.48652,1.14908,0.01141,0.00189,0.86424,73.4374629263077
"SH44",15.61,7.45483,5.36,8.96,15979.6,148.541,9.219095932,332.6307802,0.299928915,14.69743532,1.458035387,66.97424068,129.2912717,32.68494181,37.17989861,0.851379404,0.423837873,0.102391763,351.084252,7.505288725,180.7292063,2.712880953,3.376802827,266.3377067,18.44226018,0.004724451,8.217164049,16.60116991,0.017629744,0.050517109,3.789493397,67.8435
"SA45",15.66,5.31984,6.16,9.9162,16923.9,108.711084578741,1.572475109,209.4844428,0.251178607,1.690053112,0.253769768,16.35597701,31.79465139,11.0240294,13.96448691,2.89284995,0.399422062,0.07174445,124.0988735,6.223191381,26.17232719,1.498488823,1.256706801,22.11830017,3.038246859,0.000796847,4.189105926,9.076539063,0.00717098,0.054131728,1.335264543,66.9956989290236
"AS13",15.85,5.710226506,26.15,2.396,36614.66106,87.4911147,2.49499,167.81517,0.44676,1.05591,1.19056,23.51163,78.25462,45.5113,23.59788,0.31803,0.38465,0.14386,284.28526,10.4487,22.55546,3.17702,1.58073,14.40493,14.20951,0.00705,8.43876,6.57462,0.04465,0.04137,3.94476,72.67587769
"AS02",15.947,4.806946186,19.917,2.06,35666.2354,126.2201835,1.76466,88.4683,0.42342,0.67079,0.75237,6.22903,15.67917,12.88851,10.42528,0.58197,0.19274,0.04299,117.93828,5.96829,9.32714,1.1936,0.55143,6.05945,3.17792,0.00231,3.10783,1.97733,0.03307,0.01274,1.23122,75.60544548
"SH51",16,2.01191,7.42,7.4415,11840.1,96.2689,2.128872718,145.0689309,0.208878108,1.439371336,0.262400494,24.26050245,52.4442522,4.571901504,12.37074385,0.930489879,0.308207572,0.063021656,90.98516074,10.6840536,22.15998788,0.857657113,1.29944748,143.3473507,3.14157783,0.002096571,3.887493406,2.013079315,0.182053087,0.0098519,1.105059891,71.2132
"SA38",16.11,6.40861,5.86,2.9973,27739.8,132.344,2.553917715,548.3070742,0.346485008,6.441415636,4.367957691,32.32567272,66.23228705,32.27400327,46.52070249,0.863744404,0.311552156,0.098100713,513.9695223,12.24856412,100.9578077,3.895082004,1.206236106,12.99475019,11.70395736,0.007145332,7.274465686,11.0606373,0.111577321,0.053190684,3.880330347,70.1665
"SH26",16.11,4.99141,9.23,2.6756,23991.9,96.0254,2.865435169,80.63100907,0.207442619,3.454857138,0.200178359,11.80223873,47.20237273,27.3456364,4.367884594,1.788871788,0.175668017,1.934027208,67.92496428,1.72536518,25.16996715,0.823008451,3.190865173,401.3783617,26.58944266,0.000628568,1.44896892,1.535724674,0.014419504,0.040979251,0.639679904,69.4597
"HE34",16.173,1.637758482,11.297,8.406,23856.62396,81.65988909,3.42315,354.27115,0.38313,0.56745,0.371,0.40909,23.65507,5.84046,6.96927,0.79488,0.30914,0.0245,53.44983,4.11602,9.51669,0.42749,2.10598,10.80921,11.59879,5e-04,2.83695,2.08594,0.01102,0.00897,0.43582,75.27728198
"AS09",16.413,10.20430461,38.453,1.906,22444.11575,147.8748387,2.65482,208.05218,0.21026,0.79103,0.52005,16.39942,31.54752,27.87415,14.25056,0.15,0.49587,0.07262,184.70883,5.56497,14.38586,2.07659,0.5925,31.79005,5.50167,0.00308,5.14104,6.40318,0.01265,0.03052,2.22407,73.2538518002105
"AS07",16.534,7.439264848,20.385,1.599,10930.82238,133.9634641,4.70401,382.06391,1.0081,0.37499,0.33717,15.01583,20.3539,14.33853,11.55127,0.22073,0.30459,0.06965,122.65378,2.14713,9.7779,1.17808,0.27333,5.69344,3.63205,0.00176,3.48633,4.2973,0.00778,0.01213,2.87109,65.2418507
"SA48",16.68,5.25291,6.42,14.4895,11435.2,105.667282193881,5.078107144,202.9371782,0.388692198,6.071826918,1.076012231,48.24178511,38.39155577,20.18342385,28.8535407,2.403646926,0.489748664,0.091625911,436.6263011,6.974753664,74.09326723,3.364877657,2.726964836,38.3864348,12.37699095,0.004045165,3.824569631,11.18539064,0.028696284,0.036485072,7.549118471,67.3733492329793
"SH50",16.68,6.3604,5.95,7.618,24243.5,133.137,6.355757227,83.18722396,0.778307186,3.880751856,0.250788697,3.080953415,7.717271903,4.369584847,1.525034264,0.889313664,0.259257267,0.024448332,41.08637733,2.161582746,4.722298564,0.089469491,1.241944082,6.298637366,3.002556129,0.000787487,4.543796074,1.923996146,0.002082904,0.009415932,0.280494342,67.4832
"SH03",16.87,6.74686,8.22,7.727,33052.6,114.746,2.519441614,339.3494319,0.5042196,16.67846088,2.264019155,93.11148562,141.2321385,55.53986303,112.908265,0.814213965,0.379722706,0.378577579,968.5905806,21.22320636,206.3331251,7.908240145,3.3444042,19.08316088,36.65291272,0.012304865,12.09017841,25.92321067,0.043321321,0.111239544,7.802874276,75.3619
"SH45",17.09,5.39218,5.03,11.2315,13331.9,107.011,2.99257993,159.2441728,0.427246647,12.90175395,0.477797659,138.3489319,92.04136173,51.85804272,30.37517116,0.833363009,0.708500699,0.242219756,294.263489,10.49322869,174.4878906,3.103916381,2.344854437,116.5606804,21.75475668,0.007570477,7.575612325,19.71431183,0.014274792,0.056624471,2.67630828,72.0492
"AS42",17.198,5.876290211,13.18,1.532,17491.40293,96.74110953,3.06583,332.51264,0.14834,0.4324,0.43748,23.19452,31.69295,38.28944,20.0185,0.24296,1.67644,0.07328,185.42362,4.42551,17.89046,1.65861,0.6027,4.09345,10.66561,0.00356,3.21867,14.63628,0.01978,0.04109,2.22071,69.53439681
"SA24",17.31,3.96096,3.89,3.9924,31195.7,97.7543176152761,1.534199937,31.77892209,0.179275431,2.878947335,0.316148284,3.883899653,9.728517648,5.508369257,5.939050578,1.121083173,0.382867585,0.030819963,99.13223518,2.724926134,13.81400764,0.660379561,1.565614776,7.94016403,3.785070769,0.000992718,1.077519136,2.425420627,0.002625743,0.011869876,0.407700456,66.7286
"SA11",17.38,5.37826,9.59,10.7087,19928.5,116.266,3.038838442,120.9151179,0.679586169,2.416330978,0.858691436,25.88756995,51.28298396,57.86723705,28.07177675,1.048370122,0.246398677,0.160601005,257.272066,9.632748043,33.40236588,2.716024873,1.464069565,600.6433505,7.87418105,0.003263034,4.938687014,7.330871641,0.027330099,0.075226342,2.219492967,66.2349
"HE32",17.44,6.720587919,24.466,3.83,45631.6941900013,108.487909,2.4908,154.56119,0.99125,1.21131,1.71367,14.65397,38.25407,51.50225,33.49412,0.3075,0.21904,0.25205,385.87088,9.41688,20.7248,3.83206,2.57196,12.06047,8.51591,0.00388,8.30744,5.87329,0.08177,0.03215,3.79127,72.7797070243056
"AS18",19.054,10.57271978,16.969,1.382,40634.41204,177.166443,3.15402,739.55245,0.82269,0.95913,1.13124,84.90667,53.02543,34.66259,54.25888,1.79353,0.47475,0.19505,491.15426,10.64548,23.22909,4.5064,1.86402,2.85796,10.12881,0.00909,6.13065,13.25935,0.08947,0.06273,4.62142,72.00317162
"HE41",19.665,2.352261552,11.749,2.296,16364.47515,82.52062589,1.90201,504.58164,0.09069,0.17899,0.72309,6.33307,23.52889,9.33642,7.23277,0.7057,0.37246,0.00293,72.75693,3.83893,18.29074,0.69045,1.24157,7.89548,5.71682,0.00441,2.20011,1.74824,0.03438,0.02005,0.62795,71.13010967
"HE21",19.751,5.092510031,20.839,3.42,22993.23948,108.3113343,11.25195,681.44378,0.70706,0.70575,4.47531,55.27615,57.66347,64.81685,29.06202,0.65514,0.59884,0.13022,299.88758,36.76106,74.86135,3.26159,1.15939,22.29795,13.64576,0.00686,6.45183,15.27142,0.08853,0.04631,3.4829,80.97863813
"AS19",20.564,4.358593401,24.42,2.657,26637.00682,81.62123613,2.95488,149.22805,0.56708,1.36859,1.22159,12.50657,25.70851,41.30778,22.562,3.29786,0.32125,0.09337,277.20022,8.06808,31.43327,3.09465,6.04969,14.91816,3.83813,0.00364,14.86583,10.00007,0.02727,0.07271,3.49143,70.74524679
"SA33",20.69,6.77022,9.69780446153315,3.3135,30196.3,126.787,4.222380679,60.29646095,0.465910467,2.594943504,0.536098794,3.146584335,7.881666357,16.37819766,14.95671722,0.908257954,0.272432624,0.051281461,151.4510263,2.207629097,29.63279721,1.140825558,1.268400157,6.43281186,3.066517019,0.000804262,4.233307832,1.964981393,0.020442587,0.009616511,1.361787048,69.8468
"SH02",21,7.32655,9.35,6.9918,20470.1,140.253,3.125311155,217.6896964,0.5906223,6.325517826,0.761618319,9.701532594,36.06021687,19.58803657,29.61285337,0.912906567,0.295130483,0.056168443,340.5770189,7.311785043,77.725037,3.181736981,1.274892037,6.465736048,3.082211957,0.006690575,6.121623855,13.5846337,0.026404306,0.038111556,5.096915979,76.1015
"SH53",21.01,6.90698,6.88,3.1276,7460.94999999999,111.686,7.275492215,175.230664,0.443521249,16.29608811,0.249732585,15.28247975,24.52110239,4.35118381,8.91261674,0.885568619,0.280850315,0.024345376,79.81890634,2.152479967,38.76782021,0.567981955,1.236714052,6.272112773,2.989911874,0.00078417,3.563950758,1.915893883,0.019205742,0.00937628,0.887823708,70.253
"SH16",21.6,6.99676,0.12,2.9253,17086.1,138.14,0.968354732,306.0308849,0.274293697,7.09693479,0.232409946,17.21196813,22.65611087,11.71350029,10.00074488,0.824141369,0.616399977,0.022656665,141.1602431,11.23310989,32.7527455,1.114842601,1.150929686,38.74423006,10.21744499,0.003846143,3.796538224,4.751577549,0.006317565,0.008725897,1.134518571,71.5301
"SH17",21.63,9.56769,0.13,3.1948,20824.3,167.605,3.510578236,311.4748294,0.691226543,6.707783881,0.72230362,64.37049778,96.06577021,65.51260711,81.6016054,0.818689034,0.599376208,0.256449957,772.6768924,15.37416826,105.536374,6.048162622,1.143315393,50.06177242,25.88420392,0.009951045,13.31350974,32.85705379,0.027498654,0.08756896,6.923083596,68.4809119426669
"SA06",22.37,6.36535,8.32,3.5029,20242.7,117.955,6.134657248,303.0675459,0.461376272,20.87509386,3.261621843,72.33036885,115.1667255,53.07891261,52.99345419,0.990593567,0.356525206,0.213338363,562.3510856,18.85467904,260.9840923,4.88752946,1.383383465,39.73883151,15.4924605,0.009312066,9.319410184,25.76581885,0.064236534,0.067127504,11.33233812,70.9563645565623
"HE11",22.755,3.093617209,37.376,3.463,46529.05309,103.3922581,5.09411,694.79818,0.31639,1.33717,7.83313,30.70806,81.95981,37.05389,33.27636,0.46811,0.28309,0.14826,353.26093,103.12508,199.66492,3.26278,1.70527,27.95797,9.85322,0.00698,7.79732,11.56381,0.05592,0.07087,5.03675,76.059611381594
