"Commute.ID","FPM.Total","BC","OC","B","S","As","Mo","Pb","Al","Ca","K","Ba","Ni","V","Ce","Fe","Zn","Cu","Mn","Cr","Na","Mg","U","P","Ti","Cd","Co","Sb"
"SA22",6.73,4.14264,6.61,0.000824734324,0.05623839744,0.000208454475,0.01097795074,0.000231872934,0.01575266271,0.02183275845,0.004040008464,0.01360942761,0.002018470421,0.000187886584,6.5466849e-05,0.1194571528,0.001998545147,0.1091916756,0.001015050969,0.001148270323,0.005823562,0.002776088027,1.560852e-06,0.002675116701,0.005108587745,1.8900251e-05,8.705734e-06,0.001193321978
"SA35",6.78,1.86675,5.10919515166157,0.000613030302,0.04605437275,0.000186307421,0.007211651177,0.000283476907,0.003482529928,0.00872315376,0.004939123692,0.008595694538,0.001005228263,0.000109799654,2.7634968e-05,0.08186106808,0.002443326981,0.03704618773,0.000633446453,0.001403821108,0.007119612075,0.003393914212,8.90129e-07,0.00302714995,0.002174772954,5.815793e-06,1.064322e-05,0.000930723466
"SA28",6.88,2.37817,4.12,0.0002516813,0.024225853,0.000123937765,0.005901370614,0.000256860368,0.003155544239,0.007904109415,0.004475373833,0.005073960735,0.00091084422,0.000155540319,2.5040234e-05,0.03704828402,0.002213915325,0.02780893319,0.000219846598,0.001272011928,0.006451129303,0.003075248931,8.06552e-07,0.001115768318,0.001970576681,8.51815e-06,9.643895e-06,0.000604397808
"SH47",7.83,2.38598,5.7,0.000603564664,0.1265914811,0.000228187333,0.01277588088,0.00023950175,0.02031249641,0.03038161561,0.004172928154,0.008416567825,0.000849289385,0.000218485669,2.3348015e-05,0.06816419962,0.006816596065,0.1449881493,0.000544261074,0.003071418058,0.006015162108,0.002867423667,7.52045e-07,0.001715158693,0.001837405146,7.109396e-06,8.99216e-06,0.01843520263
"SA19",8.08,2.54482,0.14,0.000691711379,0.3023303133,0.000170337129,0.000528949534,0.000425598164,0.01073990939,0.02169819716,0.01256909853,0.0101456567,0.000728588747,0.000349400337,0.000110377058,0.1546007686,0.005261244257,0.02012248584,0.001083895192,0.001017488563,0.02893670217,0.002459906662,9.360935e-06,0.002343282292,0.006472732103,2.4824317e-05,1.825356e-05,0.001106904813
"SH28",8.79,3.84275,6.62,0.003581675654,0.0874105384,0.000165996063,0.001213841561,0.000241702877,0.01605731617,0.02777959158,0.04139809606,0.02045956323,0.00085709473,0.000520428834,0.000228732315,0.173885875,0.006972939441,0.02004274009,0.001431808467,0.001196949704,0.5113107375,0.009100199789,7.58957e-07,0.00329911302,0.0136203023,1.5658563e-05,2.1908768e-05,0.00129327779
"SA18",9.51,6.46087,8.29,0.000248611295,0.05732420733,0.000383467525,0.002966139808,0.000253727189,0.01463477495,0.03517730963,0.01433111483,0.01876700097,0.000899733754,0.000118166013,7.3933344e-05,0.1922785381,0.002186910016,0.03932314633,0.001464402708,0.001256495944,0.006372438515,0.003037737086,3.514726e-06,0.005983789959,0.005387191335,1.0384654e-05,2.9850503e-05,0.001642837416
"SA41",9.56,4.49241,7.78,0.00209341438,0.1658012467,0.000284608992,0.01119538619,0.000214981265,0.02599140237,0.02561607485,0.01438735608,0.03966448697,0.000762338089,0.000322917188,0.000193251538,0.2683863238,0.001852953493,0.1480638929,0.002012465299,0.001064620186,0.01198165176,0.005817912578,2.506974e-06,0.003893283437,0.0119078818,1.5780702e-05,2.2999779e-05,0.004066944854
"SH37",10,4.56155,6.96,0.000874937826,0.150311937,0.000220889582,0.01631757468,0.000261719288,0.1135176661,0.05667074568,0.02643306397,0.02449890773,0.000928074278,0.000598598334,0.00016002565,0.3287565235,0.007449887309,0.1829216639,0.003036141023,0.001296074044,0.060976662,0.01973198746,6.378579e-06,0.007984733832,0.01539618902,1.2650828e-05,4.0019502e-05,0.002460321565
"SA52",10.6,3.36045,4.33,0.001340557825,0.1887004485,0.000200689485,0.007162270567,0.000232713952,0.02355169425,0.02941957706,0.004054661833,0.0190782761,0.000825219397,0.000184778112,2.2686302e-05,0.1448041037,0.002005793998,0.06549149124,0.001779975723,0.001152435173,0.005844684431,0.002786157075,7.119842e-06,0.003549929405,0.007061606881,2.5577242e-05,8.737311e-06,0.002401216013
"SH59",10.62,3.19187,4.75,0.000586533734,0.01231781209,0.000182652752,0.007085438736,0.000280611254,0.009514764927,0.008634971862,0.004889194353,0.005931937436,0.000995066464,0.000110160912,2.7355608e-05,0.03613968616,0.002418627518,0.04258628339,0.000201116151,0.001389629955,0.007047640294,0.003359605313,8.81131e-07,0.001121095046,0.00215278829,2.330593e-06,1.0535628e-05,0.000411661307
"SA30",12.8,7.09702,9.24243805437958,0.001724468849,0.04304608817,0.000487939021,0.0218805459,0.000247388485,0.03369166881,0.02291810781,0.004310341686,0.02626460457,0.000877256282,0.000212320126,6.7964617e-05,0.2431441529,0.002132275844,0.1841210816,0.001923484879,0.001225105711,0.006213239965,0.002961847246,1.965633e-06,0.006592349073,0.008471787793,2.1299129e-05,2.9899768e-05,0.001873338204
"SH29",13.37,4.47288,8.31,0.00173526482,0.3813786236,0.00057454008,0.006670297987,0.000831205523,0.02262956616,0.03650268346,0.02454175714,0.03118822644,0.000963250076,0.000219076809,8.387635e-05,0.375576914,0.005589630606,0.07737202978,0.003128808894,0.001345197741,0.006822298104,0.003252184845,2.676484e-06,0.005745225343,0.01034841974,3.1622584e-05,3.1074975e-05,0.003449404876
"SH36",13.41,7.34475,6.43,0.001238280054,0.1225221911,0.000281500908,0.007088873255,0.00254622546,0.02994371701,0.1060919873,0.02060688186,0.033726389,0.000892842687,0.000201883302,0.000233912585,0.3321290111,0.009598113597,0.07238897586,0.002511474894,0.001246872432,0.03265979137,0.01112947006,3.238309e-06,0.01129031131,0.01285786846,7.731622e-06,3.5600704e-05,0.003600030329
"SA14",14.06,4.40158,7.08,0.002847308082,0.03802224457,0.000261860623,0.000761207434,0.000269444803,0.003310144729,0.008291357729,0.02882821671,0.000973430768,0.000955469474,0.000171666906,6.599656e-05,0.02631899861,0.002322382318,0.000869154275,9.6125103e-05,0.001334331976,0.4241072457,0.00322591549,8.46068e-07,0.00094260669,0.002067121713,2.237851e-06,1.0116381e-05,0.000118002275
"SH39",14.3,5.07715,6.46,0.00183192732,0.2583158667,0.000218691232,0.01314936754,0.002077910358,0.03938571993,0.07004018823,0.01255785624,0.01746710996,0.000913969805,0.000345855562,6.0398691e-05,0.197430727,0.006151731122,0.1614046463,0.001485459761,0.00127637687,0.0197492621,0.007914297879,2.061795e-06,0.004718665141,0.006555030796,3.7643039e-05,9.676988e-06,0.001621930467
"SA57",14.39,5.43629,7.62,0.000288609918,0.0319228216,0.000455121596,0.006358547447,0.000294548899,0.03836017283,0.02077579729,0.005132035132,0.0155134257,0.001044490295,9.73069e-05,2.871433e-05,0.1359414142,0.009435631283,0.0763958927,0.001100365691,0.00145865131,0.007397688653,0.003526473127,9.24895e-07,0.003307824901,0.005429659182,2.446351e-06,1.1058921e-05,0.002571023088
