"Commute.ID","FPM.Total","BC","OC","WSOC","PNC","pbPAH","B","S","As","Mo","Pb","Al","Ca","K","Ba","Ni","V","Ce","Fe","Zn","Cu","Mn","Cr","Na","Mg","U","P","Ti","Cd","Co","Sb","NOISE"
"SH44",1.84114695686888,2.95938108640526,1.31664030987864,2.3068735836566,1.63000310399411,4.94344558567952,3.44692190649993,1.4130435971047,0.912617645110075,1.93099441411219,1.2990692350833,2.03682326796053,3.10535399173609,1.62856102896643,1.72595688382528,1.3357674420931,2.00929642271894,0.308196209012942,1.79884712246429,1.14397886907618,2.38559478187599,1.61842232145485,5.94074384419179,1.96103345693935,2.38643563978009,1.38342246770917,2.72859262458234,1.89397866781399,0.663526270916858,1.89736773961118,1.2863598303601,20.9844645282878
"SA45",1.8470442885693,2.11184344628948,1.513153788965,2.55306024891245,1.72632666222471,3.61790570398213,0.587931717016215,0.889907573837889,0.764281192503127,0.222044393989204,0.226101850025281,0.497418622532348,0.763652846101551,0.549283666080363,0.648256267835005,4.53872240732599,1.89354791409031,0.215948694112422,0.635844246003194,0.948557703631985,0.345470267104334,0.893952886842289,2.21089994722239,0.162856124209458,0.393150325177092,0.233334210287429,1.39103509010129,1.035515656794,0.269892382908077,2.03312890285561,0.453261291437828,20.7222337839873
"SH51",1.8871461441321,0.798677957988259,1.82266251852602,1.91591515321212,1.20775236874519,3.20382970858701,0.795962864683231,0.616265048663916,0.635570088459154,0.189109048560807,0.233791588369769,0.737811364203039,1.25962074447508,0.227799720769562,0.574271886266091,1.45988742472016,1.46112561270449,0.189693339540582,0.466179823366444,1.62849585170054,0.292508070694511,0.511652166048337,2.28609279639783,1.05546058111463,0.406521393011548,0.613921792510387,1.29088159521593,0.229666300622039,6.85188655751395,0.370026662330883,0.375117332319372,22.0267360815091
"SA38",1.90012027387301,2.54405790932156,1.43946123430761,0.771695557175662,2.82960525320884,4.40440930511556,0.954882667906242,2.32925467685123,1.05427758463003,0.846293066870317,3.89172958840099,0.983089642824943,1.59078562897706,1.6080855912118,2.15957357886413,1.35516744677242,1.47698134692454,0.295280274137546,2.63342086965411,1.86696328991723,1.3326258891381,2.32368753674931,2.12210783053854,0.0956798051725471,1.51449663423903,2.09230931340834,2.4155600764734,1.261875591431,4.19940775782242,1.99778431242874,1.31719482368268,21.7029845206115
"SH26",1.90012027387301,1.9814649493676,2.26727426495892,0.688869526833884,2.44729977413179,3.1957260267745,1.07135573038111,0.342527324218009,0.631202211521509,0.453909793768946,0.178353385675653,0.358930153074024,1.13371981456441,1.36252461491917,0.202764955382128,2.80664141188135,0.832792774382931,5.82136527557872,0.348026508857959,0.262985393324735,0.332239285073595,0.490981827408032,5.61362732895678,2.95533218310618,3.44068422126085,0.184058442702236,0.481144818916227,0.175206313046621,0.542703269973218,1.53913615367081,0.217142094361646,21.4843663843332
"SA48",1.96734985525772,2.08527391001392,1.57702066966807,3.73051839178486,1.16645044273909,3.51660793795715,1.89865024589348,0.862094241842523,1.1827047699333,0.79773536041076,0.958697160801795,1.46713108506122,0.922099143985202,1.00565996734205,1.33943257124708,3.77118977855607,2.32176098761845,0.275791309673584,2.23713812525537,1.06311310610208,0.978018524480355,2.0073837383212,4.79749644642028,0.282637722867428,1.60158744253849,1.18451268657264,1.26998711783273,1.27610833321844,1.08003487241171,1.37033967225225,2.56258073002888,20.8390436391312
"SH50",1.96734985525772,2.5249197449133,1.46156900070483,1.96135747324732,2.47296429520647,4.43080035101833,2.37635002170856,0.353386340575324,2.36821738664166,0.509865156289833,0.223445798150116,0.0936980776408925,0.185355598983515,0.217719084095454,0.0707947973078192,1.3952842088951,1.22906595264787,0.0735887635716343,0.210513890074889,0.329474997670216,0.0623335378015153,0.0533747790014448,2.18492818146765,0.0463766049535274,0.388531930834399,0.230593397799849,1.50881354944245,0.219503063774156,0.0783937375266372,0.353652177823014,0.0952150106601938,20.8730212423497
"SH03",1.98975971571929,2.67833470067382,2.01917599761239,1.98942100233421,3.37153874909734,3.81874773412312,0.941992420460707,1.44158499594985,1.53422921551376,2.1912676663692,2.01717849794533,2.8317101993188,3.39215307642766,2.76733111567351,5.24140206141134,1.27745691313967,1.80015879513192,1.13950742956831,4.96275856530964,3.23490547792127,2.72356215491622,4.71781570803537,5.88374556689483,0.140508519854415,4.7429011608683,3.60313329593814,4.01466630612362,2.95750289144701,1.6304737365626,4.17803643820272,2.64871922931512,23.3099577311662
"SH45",2.0157079752011,2.14056061727668,1.23557849975551,2.89170208201329,1.3599238017309,3.56132687654689,1.11889380409465,0.676482671314958,1.30001746869359,1.69507225357872,0.425704509599617,4.2074732125415,2.21067521647001,2.58388061093103,1.41006935793183,1.30750070959778,3.35880300153019,0.72907437434435,1.50771510661194,1.59940974019543,2.30321047625776,1.8517021726975,4.1252570184885,0.858231441804387,2.81507397516263,2.21680105753569,2.51555887084981,2.24914787687111,0.537256780579105,2.12675362218271,0.908484355132429,22.285316672806
"SA24",2.04165623468292,1.57240206792211,0.955546792057444,1.02789755528913,3.18212519908316,3.25326441788025,0.573621037334066,0.134999540196382,0.54549566074786,0.37824498637822,0.281679383868602,0.118117310526173,0.233662262847801,0.274460195072532,0.275701269011223,1.75891781658818,1.81506778398622,0.0927671863460262,0.50792291303626,0.41534150534488,0.182342551142931,0.393962374564601,2.75435576768951,0.0584630975063374,0.48978962958278,0.290689518274042,0.357801152539207,0.276709108630166,0.0988244333653423,0.445819648855698,0.138395673108465,20.6396182349423
"SA11",2.0499124990635,2.13503472537536,2.35570533054779,2.75710012782405,2.03281163846071,3.86933334543739,1.13618936968492,0.513657614725323,2.06783106991254,0.317465021588831,0.765070338404003,0.787293805644619,1.23172907849373,2.88329493322699,1.30314170114056,1.64483504023169,1.16810698570767,0.483404323301559,1.31818249601963,1.46825267036305,0.440905548012915,1.62029788857078,2.5757092437255,4.42251200782998,1.01892209026416,0.955487642585126,1.63994108930573,0.836357592856933,1.02861610884756,2.82541969057963,0.753416432596456,20.4869134048905
"SA33",2.44031585763083,2.68760803650823,2.38218661779392,0.853105537884615,3.0801811515393,4.21947230375149,1.57870322289506,0.256144449477112,1.4176629593238,0.340931686519625,0.477649209655747,0.0956940477869724,0.189304071043815,0.816060637000262,0.694317359928031,1.42500675759275,1.29152662304705,0.154355696296049,0.775988217363902,0.336493522136383,0.39114788275682,0.680581853734364,2.23147184206905,0.0473645261722765,0.396808494875806,0.235505484282664,1.4057127810887,0.224178950108307,0.769392540243547,0.361185707183205,0.462264469820336,21.6040990959254
"SH02",2.47687931417339,2.9084571343146,2.29675128682188,1.80013378596096,2.08805768223672,4.66762088398698,1.16852059727521,0.924764182883898,1.79713360605961,0.831066054888621,0.678580873900806,0.295043394620188,0.866104393032462,0.975994180357122,1.37468121308737,1.43230017562368,1.39913080331831,0.169065369044965,1.74501130978023,1.11448445101881,1.02595726769547,1.89812757738388,2.24289288088092,0.0476069455991408,0.398839425957017,1.9591465287487,2.03274725947002,1.54983092019128,0.993772268974956,1.43142864451695,1.73017004840189,23.5387211346628
